,rmse,ticker
334,0.00910422949151,WIKI/BUSE
335,0.111922753099,WIKI/BV
336,0.00848451854602,WIKI/BWA
337,0.027479494986,WIKI/BWC
338,0.0101251655776,WIKI/BWLD
339,0.0236069887822,WIKI/BWS
340,0.0283068949693,WIKI/BXC
341,0.0105604926734,WIKI/BXP
342,0.00807522226091,WIKI/BXS
343,0.00464883531144,WIKI/BYD
344,0.00150207453261,WIKI/BYI
345,0.00592589198748,WIKI/BZH
346,0.00429213449872,WIKI/C
347,0.0101270994366,WIKI/CA
348,0.00414922109015,WIKI/CAB
349,0.00614981227221,WIKI/CAC
350,0.0096950187306,WIKI/CACB
351,0.0106915717698,WIKI/CACC
352,0.0196412561497,WIKI/CACI
353,0.0108498345729,WIKI/CAG
354,0.0208459710461,WIKI/CAH
355,0.0102487617995,WIKI/CAKE
356,0.0104180077974,WIKI/CALD
357,0.0104211210593,WIKI/CALL
358,0.00591745002757,WIKI/CALM
359,0.0348604435127,WIKI/CALX
360,0.0123022868164,WIKI/CAM
361,0.114317920021,WIKI/CAMP
362,0.0389111576188,WIKI/CAP
363,0.0364705507783,WIKI/CAR
364,0.0143522551381,WIKI/CARB
365,0.0084952660131,WIKI/CAS
366,0.0095551309413,WIKI/CASH
367,0.00161408760871,WIKI/CASS
368,0.00563674741474,WIKI/CASY
369,0.00372007104789,WIKI/CAT
370,0.0129362640391,WIKI/CATM
371,0.102183399661,WIKI/CATO
372,0.0355618546329,WIKI/CATY
373,0.012581373292,WIKI/CAVM
374,0.0101853494876,WIKI/CB
375,0.0544937064753,WIKI/CBB
376,0.0315758863613,WIKI/CBEY
377,0.0303508282284,WIKI/CBF
378,0.00634022133001,WIKI/CBG
379,0.0105275626266,WIKI/CBI
380,0.0093648841902,WIKI/CBK
381,0.0167382006508,WIKI/CBM
382,0.0122170346201,WIKI/CBOE
383,0.0307578814835,WIKI/CBR
384,0.00216137060012,WIKI/CBRL
385,0.0155338521389,WIKI/CBS
386,0.00850234264541,WIKI/CBSH
387,0.0511709736354,WIKI/CBST
388,0.0096924662494,WIKI/CBT
389,0.00960892358635,WIKI/CBU
390,0.0173988500566,WIKI/CBZ
391,0.0233084510027,WIKI/CCBG
392,0.0102476622513,WIKI/CCF
393,0.0303970554303,WIKI/CCC
394,0.0102580977493,WIKI/CCE
395,0.0268818169958,WIKI/CCI
396,0.00517690287266,WIKI/CCK
397,0.010367515508,WIKI/CCL
398,0.0203815836663,WIKI/CCMP
399,0.00758970109784,WIKI/CCNE
400,0.00841727881209,WIKI/CCO
401,0.0359882686437,WIKI/CCOI
402,0.0988961721106,WIKI/CCRN
403,0.0126258882946,WIKI/CDI
404,0.124432418063,WIKI/CDE
405,0.00750208928683,WIKI/CDNS
406,0.0140521220871,WIKI/CEB
407,0.00947965699372,WIKI/CECE
408,0.0103111786158,WIKI/CECO
409,0.0199818114135,WIKI/CELG
410,0.00567882576479,WIKI/CEMP
411,0.0349820189281,WIKI/CENTA
412,0.00459096078166,WIKI/CENX
413,0.019984915937,WIKI/CERN
414,0.00773486912537,WIKI/CERS
415,0.00530162559913,WIKI/CETV
416,0.0137161874725,WIKI/CEVA
417,0.0135244437236,WIKI/CF
418,0.0616210986297,WIKI/CFFN
419,0.00830728012815,WIKI/CFFI
420,0.0440992690147,WIKI/CFI
421,0.0301810282086,WIKI/CFNL
422,0.0110897454434,WIKI/CFNB
423,0.0284821866265,WIKI/CFN
424,0.00819385640665,WIKI/CFR
425,0.0413885488155,WIKI/CFX
426,0.0103853526746,WIKI/CGNX
427,0.00777500199142,WIKI/CGI
428,0.00320553268921,WIKI/CHD
429,0.00456657551878,WIKI/CHDX
430,0.00825653136171,WIKI/CHE
431,0.0164848276986,WIKI/CHEF
432,0.00842021835548,WIKI/CHFC
433,0.00656230845682,WIKI/CHCO
434,0.00614306418846,WIKI/CHFN
435,0.00869223150017,WIKI/CHH
436,0.0441070119917,WIKI/CHK
437,0.106625640842,WIKI/CHMG
438,0.0241816401175,WIKI/CHMT
439,0.0424501217484,WIKI/CHRW
440,0.00789652422732,WIKI/CHS
441,0.0159603653027,WIKI/CHTP
442,0.0884709143464,WIKI/CHUY
443,0.00302554580732,WIKI/CI
444,0.00921778414584,WIKI/CIEN
445,0.166162758396,WIKI/CIFC
446,0.0105092019392,WIKI/CINF
447,0.0129804875744,WIKI/CIR
448,0.0194939206782,WIKI/CIT
449,0.00936758678056,WIKI/CIX
450,0.0106564104378,WIKI/CKP
451,0.0177090517156,WIKI/CL
452,0.0106793974391,WIKI/CLC
453,0.126128967044,WIKI/CLD
454,0.0129687535358,WIKI/CLDX
455,0.0062223230328,WIKI/CLF
456,0.0338318967196,WIKI/CLMS
457,0.0204535793513,WIKI/CLNE
458,0.0163943403998,WIKI/CLR
459,0.0114479115745,WIKI/CLW
460,0.0180405357523,WIKI/CLVS
461,0.0194896417876,WIKI/CLX
462,0.0359575764905,WIKI/CLUB
463,0.0204823255496,WIKI/CMC
464,0.00921643697756,WIKI/CMA
465,0.00895530478556,WIKI/CMCO
466,0.013762444314,WIKI/CME
467,0.00978356822263,WIKI/CMCSA
468,0.0461266241262,WIKI/CMG
469,0.00556229774597,WIKI/CMI
470,0.0387187117026,WIKI/CMLS
471,0.0118680453999,WIKI/CMP
472,0.000868843758762,WIKI/CMN
473,0.0105904617741,WIKI/CMRX
474,0.0379760240014,WIKI/CMTL
475,0.00817907174417,WIKI/CNBKA
476,0.00822998262427,WIKI/CNC
477,0.0342528732418,WIKI/CNDO
478,0.0129930839251,WIKI/CNK
479,0.0184443672152,WIKI/CNL
480,0.00407707553388,WIKI/CNA
481,0.0146851222961,WIKI/CNBC
482,0.0194795391741,WIKI/CNO
483,0.0494188211402,WIKI/CNMD
484,0.013863042551,WIKI/CNOB
485,0.014252885806,WIKI/CNQR
486,0.00638837754632,WIKI/CNS
487,0.0364331644264,WIKI/CNSI
488,0.00855932328135,WIKI/CNSL
489,0.00816253546351,WIKI/CNW
490,0.0587154940938,WIKI/CNX
491,0.0120208330875,WIKI/COBZ
492,0.0261418113099,WIKI/COCO
493,0.00937766126201,WIKI/COF
494,0.00537971833755,WIKI/COG
495,0.00848004893319,WIKI/COH
496,0.00777748514376,WIKI/COHR
497,0.0230804463265,WIKI/COKE
